reviewer,stars,title,review,date
,5,,,2011-11-30
,1,,,2011-11-29
,5,,,2011-11-28
,4,,,2011-11-28
,5,,,2011-11-27
,5,,,2011-11-26
,5,,,2011-11-25
,5,,,2011-11-24
,4,,,2011-11-19
,5,,,2011-11-14
,4,,,2011-11-13
,5,,,2011-11-13
,5,,,2011-11-11
,4,Interesting Counterpoint to Freakonomics,"Interesting Counterpoint to Freakonomics. I teach AP English Language, and I have both books (Outliers and Freakonomics) on my reading list. I found both books to be genuinely enjoyable and thought-provoking, but one thing I have especially enjoyed is some of the arguments make in each book that answer or conflict with the other. My students have enjoyed both books as well. Highly recommended.",2011-11-10
,3,,,2011-11-09
,3,,,2011-11-07
,2,,,2011-11-05
,3,,,2011-11-04
Revs5432,4,New Perspective on Success,"New Perspective on Success. Outliers provides a highly unusual perspective to the causes of success. He studies patterns and statistics to support his argument that success is more than just talent and intelligence, but cultural upbringing, opportunity, and even simply being born in the right month of the right year. This book is relevant to people of all ages, and explains the very curious trends in certain success stories. Reading this book allows readers to understand the root of all success in order to come a step closer to attaining it.",2011-11-01
,2,,,2011-11-01
,5,,,2011-11-01
mchannah,5,Highly Recommend,"Highly Recommend. Outliers by Malcolm Gladwell was a unique look into the lives of extraordinary successful individuals. The achievements of these remarkable individuals are not based on intelligence but based on the opportunities within his or her generation, surroundings, family, and culture  He forces the reader to think about what the difference is between these extraordinary individuals and everybody else.  
A different read.  Highly recommend.",2011-10-31
,5,,,2011-10-30
,4,,,2011-10-24
,5,,,2011-10-23
,5,,,2011-10-19
,4,,,2011-10-15
,4,,,2011-10-08
,4,,,2011-10-07
,5,,,2011-10-07
,1,,,2011-10-05
,5,True Stories of Success and How Our History has Created Them.,"True Stories of Success and How Our History has Created Them.. Malcolm Gladwell breaks down the lives of multiple people or companies that were or are currently successful. Gladwell dissects the background and history of these success stories and thoroughly analyzes the ways in which they appear. Gladwell brings up successes such as Bill Gates and The Beatles, creating the idea that although they might be above average in their select field, their remarkable success comes from pure dedication to their passion and a hint of ""demographic luck."" I quite enjoyed this book, it sheds light on a new perspective that claims that successful stories may be outstanding and irregular, but the circumstances these successes arise in are also highly irregular. The stories described in Outliers helps put my life and ideas into a broader spectrum that pertains to everyday people working hard towards their goal who find themselves in exactly the right place at the right time.",2011-10-05
,2,,,2011-10-03
,2,,,2011-10-02
,4,,,2011-09-30
,4,,,2011-09-29
,2,,,2011-09-28
,4,,,2011-09-19
1Bigdog,4,More fascinating facts from m More  fascinating facts frm Malcolm,More fascinating facts from m More  fascinating facts frm Malcolm. As interesting as Freakonomics but with more recognizable characters,2011-09-16
,5,,,2011-09-14
,5,,,2011-09-12
,4,,,2011-09-11
,4,,,2011-09-11
,5,,,2011-09-09
,5,,,2011-09-08
,5,,,2011-09-06
,4,,,2011-09-05
,1,,,2011-09-02
,4,,,2011-09-01
,4,,,2011-08-29
,5,,,2011-08-29
,4,,,2011-08-26
,1,,,2011-08-25
,1,,,2011-08-22
Judith Antman,4,"Interesting,!","Interesting,!. Interesting,!",2011-08-19
,5,,,2011-08-18
,1,,,2011-08-18
,5,,,2011-08-18
,5,,,2011-08-17
,5,,,2011-08-16
,5,,,2011-08-12
,4,,,2011-08-12
,5,,,2011-08-09
,4,,,2011-08-08
,3,,,2011-08-07
,5,,,2011-08-05
,4,,,2011-08-03
,5,,,2011-08-02
,4,,,2011-07-31
,5,,,2011-07-31
,5,,,2011-07-30
risuena,5,Very interesting and motivating!  Quick read.,"Very interesting and motivating!  Quick read.. Malcolm Gladwell's perspective is quite interesting and his book is quite entertaining.  You read it and think ""why didn't I think this, it's a logical hypothesis""?  The basis for this book seems so simple and yet it's so unique.  So many stories of whom we consider ""sucessful"" people and how they became these icons boiled down to hard work and timing.  It reinforces that hard work and dedication are important.",2011-07-29
,5,,,2011-07-29
,4,,,2011-07-28
Steve Rakouskas,5,Great book,Great book. Great book that shows how people excel,2011-07-27
Sean Osborne,5,Awesome book I couldn't put it down!,Awesome book I couldn't put it down!. I devoured  this on the beach.,2011-07-27
,5,,,2011-07-26
,5,,,2011-07-23
,5,,,2011-07-23
,3,,,2011-07-22
,1,,,2011-07-21
,3,,,2011-07-21
,4,,,2011-07-20
,3,,,2011-07-19
,5,,,2011-07-19
,4,,,2011-07-18
,3,,,2011-07-17
,5,,,2011-07-17
Blaine Sherri Morris,5,Insightful and enlightening.,Insightful and enlightening.. Brilliant.,2011-07-16
,3,,,2011-07-16
,4,,,2011-07-15
,5,Fantastic reviews    Fantastic,Fantastic reviews    Fantastic. I  am going to read it and it seems so interesting!,2011-07-15
,5,,,2011-07-13
,5,,,2011-07-12
,5,,,2011-07-12
,1,,,2011-07-11
,5,,,2011-07-09
,4,,,2011-07-09
,4,,,2011-07-09
,4,,,2011-07-08
,1,,,2011-07-07
,4,,,2011-07-06
,3,,,2011-07-06
,3,,,2011-07-05
,5,,,2011-06-29
,3,,,2011-06-29
,2,,,2011-06-29
,5,,,2011-06-27
,5,,,2011-06-27
,3,,,2011-06-27
,2,,,2011-06-25
,3,,,2011-06-23
,4,,,2011-06-23
,2,,,2011-06-22
,5,,,2011-06-22
,5,,,2011-06-22
,5,,,2011-06-22
,3,,,2011-06-21
,1,,,2011-06-21
,5,,,2011-06-19
,5,,,2011-06-18
,5,,,2011-06-18
,3,,,2011-06-18
,4,,,2011-06-18
,3,,,2011-06-18
,3,,,2011-06-14
,4,,,2011-06-13
,5,,,2011-06-13
,3,,,2011-06-13
,4,,,2011-06-11
,5,,,2011-06-10
,4,,,2011-06-10
,1,,,2011-06-09
,1,,,2011-06-09
,5,,,2011-06-09
Brie_Cheezy,5,Thought provoking,"Thought provoking. This was the kind of book that made me sit back and go 'huh'. Malcolm Gladwell discusses the formulas for success. Though this isn't a self help book, it provokes your mind to think about success and the factors that contribute to it. It will open your eyes to what we mistake as 'pure genius'. Excellently written and an author to further explore!",2011-06-08
,1,,,2011-06-07
,5,,,2011-06-07
,5,,,2011-06-07
,5,,,2011-06-07
,3,,,2011-06-05
,4,,,2011-06-04
,5,,,2011-06-03
,5,,,2011-06-01
,5,,,2011-05-31
,5,,,2011-05-30
,3,,,2011-05-29
,5,,,2011-05-26
,4,,,2011-05-26
,5,,,2011-05-25
,4,,,2011-05-24
,2,,,2011-05-24
,5,,,2011-05-23
,1,,,2011-05-23
,5,,,2011-05-19
,3,,,2011-05-18
,5,,,2011-05-18
,5,,,2011-05-17
,1,,,2011-05-17
,4,,,2011-05-16
,5,,,2011-05-16
,5,,,2011-05-15
,5,,,2011-05-14
,3,,,2011-05-14
,5,,,2011-05-13
,5,,,2011-05-12
,4,,,2011-05-10
,3,,,2011-05-08
,3,,,2011-05-08
,1,,,2011-05-08
,4,,,2011-05-06
,4,,,2011-05-06
,3,,,2011-05-06
,5,,,2011-05-03
,5,,,2011-05-03
,4,,,2011-05-03
,4,,,2011-05-02
,5,,,2011-05-02
,1,,,2011-05-01
,5,,,2011-04-30
,5,,,2011-04-30
,4,,,2011-04-29
,5,,,2011-04-29
,3,,,2011-04-29
,5,,,2011-04-28
,5,,,2011-04-27
,5,,,2011-04-25
,5,,,2011-04-24
,5,,,2011-04-24
,5,,,2011-04-23
JeffNewman,5,How to become an Outlier,"How to become an Outlier. This book will motivate you. Even though it shows that heritage, birthday, &amp; social class influence your success the most important factor in any outlier is their motivation to succeed.",2011-04-22
,1,,,2011-04-22
,1,,,2011-04-21
,5,,,2011-04-20
,5,,,2011-04-20
,4,,,2011-04-20
,5,,,2011-04-19
,4,,,2011-04-19
,2,,,2011-04-18
georgialea2,4,A really good read!!,"A really good read!!. ""Outliers"", by Malcom Gladwell. This book goes into a great amount of detail explaining why some people excel at what they do and why others do not. The premise is that someone or group of someones or a something can be so far out of the ordinary that it would be considered an outlier. If you are familiar with statistics, an outlier lies far outside the mean  While most data will be grouped within the 1st 2 standard deviations of the mean, an outlier isn't anywhere close. An outlier can be either negative or positive. In this book, most of the outliers Gladwell speaks of are positive. He uses different situations to illustrate his concept and proposes that most successful people are not successful simply because of natural born talent, but because they worked at it. He suggests that it takes at least 10,000 hours of practice for a person to become so good at what they do that they might excel in the field. In addition, these people may have been exposed to ""extraordinary opportunities, hidden advantages, and cultural legacies that allowed them to learn, work hard and make sense of the world in ways that others could not"" (p. 19). Or did not. In addition, when and where a person is born also influences greatness, but it alone cannot account for why some people fly beyond the bounds of the ordinary and others do not.  People may excel for reasons other than natural abilities - read this book to find out why!",2011-04-18
,5,"A must read, and a great deconstruction of the success Formula!","A must read, and a great deconstruction of the success Formula!. Gladwell does a fantastic job of brilliantly breaking down the formula for success. These are things we all sense, but just can't put our finger on -and their not what we would expect. Fascinating history, research, story-telling, and vision are the treasures found here. You will finish feeling more educated on the subject of success, and willing to fight the unfair, seemingly insignificant flaws in our society.",2011-04-18
,3,,,2011-04-18
,4,,,2011-04-17
,5,,,2011-04-17
Jessica Swere,5,Best Read Ever,Best Read Ever. I loved this book. it is the type of book that shifts your thinking. The author backs his opinion up with many solid examples. I walked away with many learning gains from this books teachings. I am off to read his next book.,2011-04-17
,5,,,2011-04-15
,5,,,2011-04-15
,4,,,2011-04-15
,1,,,2011-04-14
,5,,,2011-04-13
,5,,,2011-04-13
,4,,,2011-04-10
,5,,,2011-04-10
,4,,,2011-04-07
,5,,,2011-04-06
,4,,,2011-04-03
,5,A Chance at Success,"A Chance at Success. The book Outliers tells the story of success. It is not written in the glorified manner of a ""rags to riches"" story, nor in the manner of a ""self-help"" book. It highlights how success is based on a combination of ability, opportunity and most importantly utterly arbitrary advantage. Through analyzing stories of outliers both in terms of successful people and significant situations, Gladwell is able to answer questions about why people are successful, and it has a lot to do with chance.",2011-04-02
MichaelGildin,2,Senior English Letter to the Author... cont.,"Senior English Letter to the Author... cont.. I also found the data employed in this chapter to be misleading. Considering how few people have the IQs you reference, it is essentially impossible to get enough data to make reliable conclusions. Just because factors like emotional intelligence matter should not discount the value of actual or intellectual intelligence. In fact, if IQ is such a crude measurement system (which most people realize), then why use it at all to ""prove"" your theory? The idea that Einstein's level of intelligence was not that important to his success simply disregards reality. Unfortunately, this chapter, with its labored attempts to prove that we all have what it takes - that the smart kids are no better - seems to me like a bit of sophistry that once again makes people feel better about themselves and has undoubtedly resulted in the widespread embrace of this book in our school system that is soft and overly-sensitive when it comes to success and failure.

The ideas explained in ""The Matthew Effect"" did seem to hold some water, however, and I could relate. My school district has an enrichment program that tests students to see if they are eligible in the early years of elementary school. Once in the program, you basically do not leave. Not that we are in high school, it is very clear that many of the students in the program do not belong there. At the time we were tested, age certainly made a difference. In fact, for the first several years of the program, I remember that all of the students in it (myself included) were among the oldest in their respective grades. This was probably the best chapter in the book, as you backed up your claims very well. While reading it, I questioned whether I still belong in the enrichment program many times. It was an interesting point to make, and it did give me a bit of a new perspective.

Despite the aspects of the book I did not like, I do appreciate that you attempt to answer the question of success. Frankly, I feel that it is unanswerable. It certainly is a fascinating topic.

Sincerely,
Michael Gildin",2011-03-30
Michael_G,2,Senior English Letter to the Author,"Senior English Letter to the Author. Mr. Gladwell,
My Senior English class has just recently read your book Outliers. The focus of our class and its curriculum is to pursue an essential question and apply it to our studies to give us greater perspective. The particular question my class must evaluate throughout the semester is ""to what extent do time and place define a person?"" Your book has been an excellent choice for the class, as it reflects upon the themes of time and place quite often. Throughout the book, you elaborate upon the idea that talent is not necessarily an innate quality in and of itself. Instead, you stress that often luck is a factor, mainly in the form of a person's timing or the culture they come from. Outliers are more often than not the result of elements that are out of their control, as you explain.

One chapter that stood out to me was ""The 10,000-Hour Rule."" This chapter highlighted the necessity of hard work in achieving success, but it was interesting and surprising that you assigned a specific number to it. The examples of Bill Gates and the Beatles explained your point. For Bill Gates, in particular, the themes of time and place fit very well. He was born at such a time that computers were just becoming more of a present force when Gates reached maturity. Random events allowed him to have essentially uninterrupted access to high-end technology, which was further made possible by the lack of large-scale computer fluency during this time. Were Gates born at a different time or place, he would not have had access to all of these tools and advantages that allowed him to complete his 10,000 hours (even though the explanations provided did seem a bit revisionist). Practice does make perfect, I guess.

I had a difficult time connecting with the chapter ""Marita's Bargain."" It seemed as though the stress Marita faced was being pushed as a positive. For disadvantaged students such as her, I do agree that the KIPP schools do a great job of making them rise above their socio-economic situations. However, do you feel that this sufficiently addresses the problem? To me, it seems more like a band-aid. I feel that a lot of the point of this chapter was strained in order to get across to us that underprivileged children are still smart. Which is not to say that isn't true - it is just overstated in this chapter. I also find it curious that in the case of children like Marita, time and place suddenly does not matter. How is she able to overcome her disadvantages and inherent ""bad luck"" so easily? You offer a rather politically correct explanation, something that people in our time (especially those higher on the socioeconomic ladder) love to hear in order to feel better about themselves. I am a huge supporter of education and equal opportunity for everyone, but even I thought this chapter felt a little forced.

I also found myself disagreeing with the ideas presented in the chapter on IQ. Your essential argument is that intelligence is not really a factor in success beyond a certain point, and in fact that it is not really a deciding factor at all. The example of Christopher Langan's genius-level IQ but strangely ""unsuccessful"" life is interesting, but it is merely an anecdote that I do not believe can be the basis for the sweeping generalities you make. The chapter seemed guilty of forcibly adapting the theory once the necessary outlier had been found. (Cont. in next review)",2011-03-30
,5,,,2011-03-30
,4,,,2011-03-30
JcoleJC,5,Letter to the Author,"Letter to the Author. Dear Mr. Gladwell,

In our English class we have been studying topics of religion, diversity, and age while constantly asking ourselves the essential question, ""to what extent do time and place define a person?"" Throughout your book, time and place were referenced multiple times as characteristics of an outlier. The most obvious reference being the chapter of 10,000 hours. Each professional whom you interviewed each estimated they had spent 10,000 hours honing there skills, whether it be in programming or singing, before they were considered experts by others. Another reference from your book to our essential question was the chapter on Harlan, Kentucky. A place where culture crafted ones creativity, personality, and even length of life! The members of this community understand hard-work on a different level than other citizens of America at the time. A third, but certainly not final reference from your book to our essential question, is the first chapter on the Matthew Effect. In this chapter both time and place effect each member of high-performance teams. They had been born around January 1st, giving them a slight age advantage. They also were born into an area where hockey was thought of highly. Your book took a seemingly vague question and answered it multiple times; time and place effect a persons entire life from his first breath to his last.

Thank you,
Justin",2011-03-29
,4,An interesting look at the meaning of success,"An interesting look at the meaning of success. Mr. Gladwell, I am currently a senior at Hatboro-Horsham High School, and am in Senior English. In Senior English, as in all English classes, we have a central question that all our units and lessons revolve around that structures what we should be taking away from the course. In Senior English, our question is: to what extent do time and place define a person? Your book, Outliers, is the first book we read in the class, and you can probably guess as to why your book was chosen to fit in with our curriculum. Your book perfectly demonstrated how time and place can affect, and in some cases, completely determine the success of an individual. One of my favorite chapters was the one about the 10,000 hour rule. I liked that you pointed out that talent doesn't come to anyone without putting in a large amount of work in. Growing up I was involved in many activities, but I never stuck with any of them because I saw other kids who were better at them than I was and I assumed talent at a particular skill was something a person is either born with or not. It never occurred to me that maybe those kids invested more time into their skill than I did. It was also pretty amazing to learn that even people like Bill Joy, Bill Gates, and The Beatles had to put in 10,000 hours before they were able to be at the top of their field. Another chapter I enjoyed was the one about the Matthew effect. It was interesting to learn how the date of birth of an athlete can affect his or her chances of doing well in his or her sport and making it to a professional league. I feel bad for the hockey players that could have been good if only they had been given a little extra time to grow and develop, like the players whose birthdays fell right after the cutoff date. The idea of a self-fulfilling prophecy is very interesting; that something false can evoke a behavior that makes the falsehood seem true. I can relate to this chapter because the cutoff for kindergarten in my school district is early September, and I was born in late August. I am usually the youngest in my class, and one of the youngest in my grade. Sometimes I was not as quick in school because my brain was not as developed as the kids in my grade who were born in September or October. I also liked the chapter about the Asian rice paddies. There has always been the stigma that Asians are better at math, but I never knew where the stigma came from. This chapter pointed out that Asians' talent for math comes from their culture with rice paddies. I liked this chapter, along with others, that demonstrated that a person's cultural background can influence their success. The idea that who your ancestors are can determine if you achieve a lot or a little is fascinating. Outliers was an interesting book to read, and it made me think about what the true meaning of success was, and by what means people reached success. I enjoyed the book, and I think it added a lot to our English curriculum. Sincerely, Michelle Lineberger",2011-03-29
,5,Letter to Author,"Letter to Author. Dear Mr. Gladwell,
	I am a high school student and in my English class we are studying and analyzing the  essential question, ""To what extent do time and place define a person?"" The purpose of this question is to understand what it takes to be successful in the ""real"" world. Your book could not answer this question better than it already does. Time and place can drastically impact a person's successfulness as portrayed in this book. Three particular chapters that exemplify this are The Matthew Effect, The 10,000 Hour Rule, and Harlan, Kentucky.
	I found the Matthew Effect to be very interesting. The connections shown in this chapter completely shocked me and I made me realize just how true they are. It tells of a Canadian all-star hockey team. The players on the team had a natural advantage over kids their age though, because of the cut off dates. With how they fell, the bigger and older boys naturally had more ability, therefore giving them an unfair advantage over the other boys in their birth year. This chapter gives an example of how time and place gave the hockey players greater opportunities than some of the other ones. I definitely agree with this chapter completely, even though I never even realized it was happening. The question that this chapter left me with was if the same situation happens with school and grades today.
	The next chapter, The 10,000 Rule, was the one that I found to be the most interesting and informative. The idea is that a person cannot perfect a skill until they have had 10,000 hours of practice put into it. I agree with this rule. It seems like an extreme number, but if you think about it; it really does make sense why it would be so high. And how can someone not be perfect at a skill after 10,000 hours? Time needs to be sacrificed and given in order to achieve what the person wants to achieve.  
	The last chapter, Harlan, Kentucky was intriguing. It made me see culture in a different aspect. The idea that place could have that much affect on a person's personality and perspective about everything is interesting. I agree with the idea of the chapter, though, again, I never gave it much consideration before reading this book. It makes me wonder how this idea could have affected my family and point of view.
	A lot of the stories in the book relate to me in some way or another and that is what makes it such a great read. I found connections in all of the chapters that I mentioned and I believe that they all hold much truth. 
Thanks for your time!
Danielle",2011-03-29
JerryL,4,Senior English,"Senior English. (Cont.) Although I found most of your answers to quite reasonable, I found that your explanation regarding the ""Matthew Effect,"" was quite general. I don't believe that being older necessarily makes you better at something. After all, in the context of hockey players, the older kids are only older by a couple of months. However, I did agree with the fact that our society focuses too much on initial success and we naturally write off those who don't experience initial success as failures. As a result, we do tend to make the successful more successful while those who initially fail, continue to fail due to lack of resources and opportunities. This fact applies to students in school. At our school we have enrichment programs that selectively help the kids who initially showed talent in elementary school. However, as we grow older, I see that there are people not in enrichment that are smarter than some kids who are in it. 
	Overall, I found Outliers to be a thought provoking book that addressed situations and questions that we as a society often wonder about. The book is outstanding regarding the fact that it teaches us to analyze with logic and rational. As I have mentioned before, it is the perfect book to address our essential question.

Sincerely,

Jerry Lee",2011-03-28
Jerry_L,4,Senior English,"Senior English. Dear Mr. Gladwell,
I am a senior at Hatboro-Horsham High School. For our English class this year, we read Outliers: The Story of Success. Outliers seemed like the perfect book to evaluate our essential question; to what extent do time and place define a person? The purpose of having an essential question is to promote greater levels of thinking, which, in turn allows us to evaluate situations with a new perspective that looks beyond the obvious. The information presented in Outliers was perfect for our English course because it evaluated each situation with a deeper outlook. For instance, instead of coming to the conclusion that Korean pilots are naturally inclined to crash planes, the book evaluated reasons such as Power Indexes, and different cultures' tolerance for ambiguity. It is logical process of evaluating all aspects of a situation before jumping to conclusion that makes Outliers relevant to our course of study.  
	While reading the book, I found some of the presented answers to be illuminating while I found others to be overly general. For instance, Chapter 2 discussed the 10,000-Hour Rule, which I found to be rather interesting because it explained why people like Bill Gates are successful. Many of us often wonder what it takes to be next Bill Gates and I found it surprising that the answer is practice. My dad, like most parents, is always telling me that practice makes perfect. I've always found it hard to believe that practice is all it takes but I have to admit that, after reading Outliers, it does make sense. When I used to play violin, I found that the best violinists were the ones who practiced a lot. They were the ones that took lessons early in their childhood and as a result, they are able to accumulate many practice hours. However, I am glad you pointed out that other factors like opportunity and time play a role in determining success. 
	The chapter that I found most insightful was Chapter 8: Rice Paddies and Math Tests, in which you discussed a theory on why Asians are so good at math. As an Asian, I was really glad that you chose to address this topic because many of my friends subscribe to the misconception that Asians are naturally good at math. I have always wondered; why exactly are Asians good at math but time after time, I have failed to procure a reasonable answer. I was almost convinced that maybe Asians are just naturally good at math when I read your book. I found it rather interesting that there was a correlation between hard work in the rice paddies and one's ability to do math. Reflecting back, it makes perfect sense because those in my school who are the best at math are the ones who don't give up. I was also surprised that you related math and language. I tested your theory that the Chinese language makes it easier to memorize numbers, by asking my dad to repeat numbers in Chinese and it turns out that he could remember them. On the other hand, I could not when I repeated the numbers in English. (Cont. on next review)",2011-03-28
,2,,,2011-03-28
HMONS,4,Outliers Letter to the Editor - Senior English,"Outliers Letter to the Editor - Senior English. Mr. Gladwell, It was a pleasure reading Outliers, which is one of the more interesting books that I have ever read in school. My teacher chose Outliers as a class reading because it ties in really well with the essential question of our senior English course; the essential question is, ""to what extent does time and place define a person."" Before reading this book, I agreed that time and place can affect one's life; however, I never thought that it could have such a drastic effect on one's success. In Chapter 4, when you told the story of Christopher Langan, I was shocked to read that such a brilliant man like Langan can have such a disappointing future. In Outliers, you mentioned that practical intelligence is ""a set of skills that have to be learned. It has to come from somewhere, and the place where we seem to get these kinds of attitudes and skills are from our families"" (Gladwell 102). I found it really interesting that the most important factor in one's success is the environment one was raised in and not the level of analytical intelligence or IQ one possesses. It is something that is totally out of one's control, yet it still has such a dramatic effect. This quote really made me reflect on how I was raised as a child. I questioned my parents' parenting techniques and debated whether or not I have acquired this practical intelligence. As I kept on reading, the KIPP program that you talked about really caught my interest. Giving children who wouldn't otherwise get the chance to learn that much and get a better shot at college and a suitable job is awesome. Everyone deserves an opportunity like that. In a way, I had my ""KIPP"" program because I grew up in Philadelphia but my parents were able to send me to private school and not a filthy public school. The chapter that talked about plane pilots also caught my attention. I agree with you that your background may affect how you perform in serious situations. Americans know not to be passive especially when something is wrong, but someone from Spain or Colombia may be passive to the pilot because they are in command. This idea shows place can affect one's work and even life. Through the years though I think many are beginning to overcome this barrier. Overall, I believe you answered the essential question really well and all your ideas were very well explained and supported with great evidence. Therefore, I do not have any misunderstandings about the novel; however, I did at times think the novel got a bit repetitive. I got the concept quickly and wanted more but you gave me the same information just worded differently. The book really gives you a new perspective on how every little thing can control one's success. It is really interesting and once again it was a pleasure reading Outliers. From, Heather Monaghan",2011-03-28
,4,VERY GOOD!,"VERY GOOD!. Dear  Malcom Gladwell, 
	Your novel is a very though provoking journey through what it means to be successful. In my 12th grade senior English class we have a question that is suppose to help guide us throughout the course, that question is how does time and place define who a person is? It is, of course, obvious to see here how your novel fits in with this theme. Overall three sections resonated with me the most, Maria's Chapter, The 10,000 hour chapter and the Section about Rosetta.
	The chapter with Maria resonated with me very deeply because I just as Maria come from a disadvantaged home and I believe I have been through a part of what she has been through. My community is not anywhere near as ""bad"" as Maria's but my neighborhood is right up there with drug use, violence and illiteracy. I know only one neighbor of mine who has attended a University. I see everyday what can happen if one begins to lose focus of how to become successful. I do not have to work nearly as hard as Maria to become successful because my community school is more then adequate but I can defiantly see where she is coming from.
	The chapter about Rosetta really opened my eyes to how truly important time and place is to a person. In this chapter it becomes obvious that time and place are affecting these peoples health, in a positive way. It is impossible for a person in the 21st century to truly believe that a person can stay healthy simply because they are surrounded by people who care about them yet this is what this section proves. This section really opened my eyes to the influences that affect me everyday that I had no idea affected me everyday.
	The 10,000 hour chapter really drove home the importance of hard work and and determination in success. I had always thought that success came mostly from God given gifts and only slightly from hard work. I thought people like Bill Gates or The Beatles were products of luck, they could just roll out of bed and be better then anybody in the world at what they do. After reading this chapter, of course, I realized my assumptions were incorrect. Theses men were better then everyone else because they had worked longer and harder then everyone else plus they did have a little talent. Overall the book as a whole taught me that life will give you a chance to succeed you just need to be prepared when the moment presents itself and the only way to be prepared it through hard work.

Thank You,
Nick dovidio",2011-03-28
E_Black,4,Highly Recommended - a definite read!,"Highly Recommended - a definite read!. Dear Mr. Gladwell,
	I recently read your book Outliers for an assignment for my senior English class and found it very applicable to my class's essential question. The essential question varies depending on what grade the students are in and basically serves as the central theme for the entire course. This year, my class's essential question is, ""To what extent do time and place define a person?"" I have to admit that I did not really believe that our essential question had very much depth to it this year; I assumed that the answer was plain and simple. However, upon reading your book Outliers, I came to realize exactly how much time and place can affect a person. 
	From my understanding, the point that you set out to make in this book was that success is not inherent and that any one person's success can be traced back to a variety of factors. In order to prove this point, you take the reader through a variety of stories such as those of Mort Janklow, Chris Langan, and even Asian math students. In all of these stories, the importance of time and place stood out to me. For Mort Janklow, time was imperative to his success because it allowed him to find a job. In the cases of Chris Langan and Asian math students, it seemed that location was more important to their success than time was. While family environment influenced Chris, and cultural environment influenced Asian math students, it is obvious that their locations were determining factors in their successfulness. 

(CONT. IN SEPARATE REVIEW)",2011-03-28
,5,David G's Review - FANTASTIC NOVEL :) (review is cutoff because of the stupid character limit),"David G's Review - FANTASTIC NOVEL :) (review is cutoff because of the stupid character limit). Dear Mr. Gladwell,
As part of the senior English curriculum in my high school, I was required to read your book Outliers: The Story of Success. I was particularly intrigued when I found out about our assignment because earlier in the year, I had read your novel The Tipping Point in my psychology class. Your stimulating, interactive, and interesting writing style caught my attention with The Tipping Point, so I knew I would enjoy Outliers before I even read it. Part of the reason that we read your book was because it tied in perfectly with our essential question, """"To what extent do time and place define a person?"" After finishing the novel, it was evident that time and place play such a significant role in defining a person. From the chapter ""The Ethnic Theory of Plane Crashes, which I thought was one of the strongest in your book, you explored the reason behind the mysterious statistic in the late 90s, in which Korean Airlines had too many crashes. I never really thought about the reasoning behind a plane crash; I assumed it was due to plane malfunction, but your research suggests it is typically due to human malfunction instead. The Korean Airlines planes were of fine quality - the Korean culture was the problem. It was stressed in Korean culture not to challenge or question a higher authority, so when a co-pilot saw a severe problem, it was difficult for him or her to relay the message to the pilot, thus resulting in a crash. For the passengers on the planes that crashed, their tragic endings were a result of being in the wrong place at the wrong time. I can relate this chapter to the helicopter/plane midair collision over the Hudson River in August of 2009, in which several of our family friends were killed. Their deaths, like those of the Korean Airlines passengers in the late 90s, were a result of human error, in which the air traffic controller was on the phone joking about a dead cat. The effects that all of the crashes had on both the victims and their families are immeasurable and are still being felt today. Another one of my favorite chapters was ""The Matthew Effect."" It was fascinating to know that someone's birth date can have such a large impact on his or her future. I only had thought of birthdays as a fun yearly ""event"", but now I realize that they are the cause for many advantages and disadvantages. For example, most sports have a cutoff date; in soccer, that cutoff date is September 1. Some soccer players will naturally be more mature than their counterparts will because they have the birthday advantage, and this benefit will stay with them throughout their soccer career. This may seem unfair, but it reasserts what seems to be a theme of Outliers: ""Timing can be critical to an outlier's success."" My birthday is on September 1, which is typically the academic cutoff date as well. I hope that I can take advantage of ""The Matthew Effect"", and become an outlier academically in the future. The chapter The 10,000-Hour Rule, was the most appealing and innovative chapters in the entire book. 10,000 hours of work in a particular field are needed for a chance at mastery and expertise. I liked how the Beatles were one of the main examples in this chapter, because I grew up listening to them, and they are my favorite band today. I never realized that many musicians have had their songwriting and musical abilities; they just failed to capitalize on their talents, which is what sets the Beatles apart. In every subject, t",2011-03-28
