reviewer,stars,title,review,date
,3,,,2011-04-18T02:24:21.000+00:00
,4,,,2011-04-17T20:43:01.000+00:00
,5,,,2011-04-17T20:10:24.000+00:00
Jessica Swere,5,Best Read Ever,I loved this book. it is the type of book that shifts your thinking. The author backs his opinion up with many solid examples. I walked away with many learning gains from this books teachings. I am off to read his next book.,2011-04-17T02:12:33.000+00:00
,5,,,2011-04-15T17:13:25.000+00:00
,5,,,2011-04-15T16:22:54.000+00:00
,4,,,2011-04-15T02:37:10.000+00:00
,1,,,2011-04-14T02:41:52.000+00:00
,5,,,2011-04-13T17:05:07.000+00:00
,5,,,2011-04-13T09:26:18.000+00:00
,4,,,2011-04-10T21:41:35.000+00:00
,5,,,2011-04-10T16:13:46.000+00:00
,4,,,2011-04-07T06:00:37.000+00:00
,5,,,2011-04-06T01:47:35.000+00:00
,4,,,2011-04-03T12:10:57.000+00:00
,5,A Chance at Success,"The book Outliers tells the story of success. It is not written in the glorified manner of a ""rags to riches"" story, nor in the manner of a ""self-help"" book. It highlights how success is based on a combination of ability, opportunity and most importantly utterly arbitrary advantage. Through analyzing stories of outliers both in terms of successful people and significant situations, Gladwell is able to answer questions about why people are successful, and it has a lot to do with chance.",2011-04-02T03:05:47.000+00:00
MichaelGildin,2,Senior English Letter to the Author... cont.,"I also found the data employed in this chapter to be misleading. Considering how few people have the IQs you reference, it is essentially impossible to get enough data to make reliable conclusions. Just because factors like emotional intelligence matter should not discount the value of actual or intellectual intelligence. In fact, if IQ is such a crude measurement system (which most people realize), then why use it at all to ""prove"" your theory? The idea that Einstein's level of intelligence was not that important to his success simply disregards reality. Unfortunately, this chapter, with its labored attempts to prove that we all have what it takes - that the smart kids are no better - seems to me like a bit of sophistry that once again makes people feel better about themselves and has undoubtedly resulted in the widespread embrace of this book in our school system that is soft and overly-sensitive when it comes to success and failure.

The ideas explained in ""The Matthew Effect"" did seem to hold some water, however, and I could relate. My school district has an enrichment program that tests students to see if they are eligible in the early years of elementary school. Once in the program, you basically do not leave. Not that we are in high school, it is very clear that many of the students in the program do not belong there. At the time we were tested, age certainly made a difference. In fact, for the first several years of the program, I remember that all of the students in it (myself included) were among the oldest in their respective grades. This was probably the best chapter in the book, as you backed up your claims very well. While reading it, I questioned whether I still belong in the enrichment program many times. It was an interesting point to make, and it did give me a bit of a new perspective.

Despite the aspects of the book I did not like, I do appreciate that you attempt to answer the question of success. Frankly, I feel that it is unanswerable. It certainly is a fascinating topic.

Sincerely,
Michael Gildin",2011-03-30T09:22:39.000+00:00
Michael_G,2,Senior English Letter to the Author,"Mr. Gladwell,
My Senior English class has just recently read your book Outliers. The focus of our class and its curriculum is to pursue an essential question and apply it to our studies to give us greater perspective. The particular question my class must evaluate throughout the semester is ""to what extent do time and place define a person?"" Your book has been an excellent choice for the class, as it reflects upon the themes of time and place quite often. Throughout the book, you elaborate upon the idea that talent is not necessarily an innate quality in and of itself. Instead, you stress that often luck is a factor, mainly in the form of a person's timing or the culture they come from. Outliers are more often than not the result of elements that are out of their control, as you explain.

One chapter that stood out to me was ""The 10,000-Hour Rule."" This chapter highlighted the necessity of hard work in achieving success, but it was interesting and surprising that you assigned a specific number to it. The examples of Bill Gates and the Beatles explained your point. For Bill Gates, in particular, the themes of time and place fit very well. He was born at such a time that computers were just becoming more of a present force when Gates reached maturity. Random events allowed him to have essentially uninterrupted access to high-end technology, which was further made possible by the lack of large-scale computer fluency during this time. Were Gates born at a different time or place, he would not have had access to all of these tools and advantages that allowed him to complete his 10,000 hours (even though the explanations provided did seem a bit revisionist). Practice does make perfect, I guess.

I had a difficult time connecting with the chapter ""Marita's Bargain."" It seemed as though the stress Marita faced was being pushed as a positive. For disadvantaged students such as her, I do agree that the KIPP schools do a great job of making them rise above their socio-economic situations. However, do you feel that this sufficiently addresses the problem? To me, it seems more like a band-aid. I feel that a lot of the point of this chapter was strained in order to get across to us that underprivileged children are still smart. Which is not to say that isn't true - it is just overstated in this chapter. I also find it curious that in the case of children like Marita, time and place suddenly does not matter. How is she able to overcome her disadvantages and inherent ""bad luck"" so easily? You offer a rather politically correct explanation, something that people in our time (especially those higher on the socioeconomic ladder) love to hear in order to feel better about themselves. I am a huge supporter of education and equal opportunity for everyone, but even I thought this chapter felt a little forced.

I also found myself disagreeing with the ideas presented in the chapter on IQ. Your essential argument is that intelligence is not really a factor in success beyond a certain point, and in fact that it is not really a deciding factor at all. The example of Christopher Langan's genius-level IQ but strangely ""unsuccessful"" life is interesting, but it is merely an anecdote that I do not believe can be the basis for the sweeping generalities you make. The chapter seemed guilty of forcibly adapting the theory once the necessary outlier had been found. (Cont. in next review)",2011-03-30T08:55:47.000+00:00
,5,,,2011-03-30T02:30:27.000+00:00
,4,,,2011-03-30T01:49:42.000+00:00
JcoleJC,5,Letter to the Author,"Dear Mr. Gladwell,

In our English class we have been studying topics of religion, diversity, and age while constantly asking ourselves the essential question, ""to what extent do time and place define a person?"" Throughout your book, time and place were referenced multiple times as characteristics of an outlier. The most obvious reference being the chapter of 10,000 hours. Each professional whom you interviewed each estimated they had spent 10,000 hours honing there skills, whether it be in programming or singing, before they were considered experts by others. Another reference from your book to our essential question was the chapter on Harlan, Kentucky. A place where culture crafted ones creativity, personality, and even length of life! The members of this community understand hard-work on a different level than other citizens of America at the time. A third, but certainly not final reference from your book to our essential question, is the first chapter on the Matthew Effect. In this chapter both time and place effect each member of high-performance teams. They had been born around January 1st, giving them a slight age advantage. They also were born into an area where hockey was thought of highly. Your book took a seemingly vague question and answered it multiple times; time and place effect a persons entire life from his first breath to his last.

Thank you,
Justin",2011-03-29T02:59:26.000+00:00
,4,An interesting look at the meaning of success,"Mr. Gladwell, I am currently a senior at Hatboro-Horsham High School, and am in Senior English. In Senior English, as in all English classes, we have a central question that all our units and lessons revolve around that structures what we should be taking away from the course. In Senior English, our question is: to what extent do time and place define a person? Your book, Outliers, is the first book we read in the class, and you can probably guess as to why your book was chosen to fit in with our curriculum. Your book perfectly demonstrated how time and place can affect, and in some cases, completely determine the success of an individual. One of my favorite chapters was the one about the 10,000 hour rule. I liked that you pointed out that talent doesn't come to anyone without putting in a large amount of work in. Growing up I was involved in many activities, but I never stuck with any of them because I saw other kids who were better at them than I was and I assumed talent at a particular skill was something a person is either born with or not. It never occurred to me that maybe those kids invested more time into their skill than I did. It was also pretty amazing to learn that even people like Bill Joy, Bill Gates, and The Beatles had to put in 10,000 hours before they were able to be at the top of their field. Another chapter I enjoyed was the one about the Matthew effect. It was interesting to learn how the date of birth of an athlete can affect his or her chances of doing well in his or her sport and making it to a professional league. I feel bad for the hockey players that could have been good if only they had been given a little extra time to grow and develop, like the players whose birthdays fell right after the cutoff date. The idea of a self-fulfilling prophecy is very interesting; that something false can evoke a behavior that makes the falsehood seem true. I can relate to this chapter because the cutoff for kindergarten in my school district is early September, and I was born in late August. I am usually the youngest in my class, and one of the youngest in my grade. Sometimes I was not as quick in school because my brain was not as developed as the kids in my grade who were born in September or October. I also liked the chapter about the Asian rice paddies. There has always been the stigma that Asians are better at math, but I never knew where the stigma came from. This chapter pointed out that Asians' talent for math comes from their culture with rice paddies. I liked this chapter, along with others, that demonstrated that a person's cultural background can influence their success. The idea that who your ancestors are can determine if you achieve a lot or a little is fascinating. Outliers was an interesting book to read, and it made me think about what the true meaning of success was, and by what means people reached success. I enjoyed the book, and I think it added a lot to our English curriculum. Sincerely, Michelle Lineberger",2011-03-29T01:45:01.000+00:00
,5,Letter to Author,"Dear Mr. Gladwell,
	I am a high school student and in my English class we are studying and analyzing the  essential question, ""To what extent do time and place define a person?"" The purpose of this question is to understand what it takes to be successful in the ""real"" world. Your book could not answer this question better than it already does. Time and place can drastically impact a person's successfulness as portrayed in this book. Three particular chapters that exemplify this are The Matthew Effect, The 10,000 Hour Rule, and Harlan, Kentucky.
	I found the Matthew Effect to be very interesting. The connections shown in this chapter completely shocked me and I made me realize just how true they are. It tells of a Canadian all-star hockey team. The players on the team had a natural advantage over kids their age though, because of the cut off dates. With how they fell, the bigger and older boys naturally had more ability, therefore giving them an unfair advantage over the other boys in their birth year. This chapter gives an example of how time and place gave the hockey players greater opportunities than some of the other ones. I definitely agree with this chapter completely, even though I never even realized it was happening. The question that this chapter left me with was if the same situation happens with school and grades today.
	The next chapter, The 10,000 Rule, was the one that I found to be the most interesting and informative. The idea is that a person cannot perfect a skill until they have had 10,000 hours of practice put into it. I agree with this rule. It seems like an extreme number, but if you think about it; it really does make sense why it would be so high. And how can someone not be perfect at a skill after 10,000 hours? Time needs to be sacrificed and given in order to achieve what the person wants to achieve.  
	The last chapter, Harlan, Kentucky was intriguing. It made me see culture in a different aspect. The idea that place could have that much affect on a person's personality and perspective about everything is interesting. I agree with the idea of the chapter, though, again, I never gave it much consideration before reading this book. It makes me wonder how this idea could have affected my family and point of view.
	A lot of the stories in the book relate to me in some way or another and that is what makes it such a great read. I found connections in all of the chapters that I mentioned and I believe that they all hold much truth. 
Thanks for your time!
Danielle",2011-03-29T01:24:19.000+00:00
JerryL,4,Senior English,"(Cont.) Although I found most of your answers to quite reasonable, I found that your explanation regarding the ""Matthew Effect,"" was quite general. I don't believe that being older necessarily makes you better at something. After all, in the context of hockey players, the older kids are only older by a couple of months. However, I did agree with the fact that our society focuses too much on initial success and we naturally write off those who don't experience initial success as failures. As a result, we do tend to make the successful more successful while those who initially fail, continue to fail due to lack of resources and opportunities. This fact applies to students in school. At our school we have enrichment programs that selectively help the kids who initially showed talent in elementary school. However, as we grow older, I see that there are people not in enrichment that are smarter than some kids who are in it. 
	Overall, I found Outliers to be a thought provoking book that addressed situations and questions that we as a society often wonder about. The book is outstanding regarding the fact that it teaches us to analyze with logic and rational. As I have mentioned before, it is the perfect book to address our essential question.

Sincerely,

Jerry Lee",2011-03-28T21:08:39.000+00:00
Jerry_L,4,Senior English,"Dear Mr. Gladwell,
I am a senior at Hatboro-Horsham High School. For our English class this year, we read Outliers: The Story of Success. Outliers seemed like the perfect book to evaluate our essential question; to what extent do time and place define a person? The purpose of having an essential question is to promote greater levels of thinking, which, in turn allows us to evaluate situations with a new perspective that looks beyond the obvious. The information presented in Outliers was perfect for our English course because it evaluated each situation with a deeper outlook. For instance, instead of coming to the conclusion that Korean pilots are naturally inclined to crash planes, the book evaluated reasons such as Power Indexes, and different cultures' tolerance for ambiguity. It is logical process of evaluating all aspects of a situation before jumping to conclusion that makes Outliers relevant to our course of study.  
	While reading the book, I found some of the presented answers to be illuminating while I found others to be overly general. For instance, Chapter 2 discussed the 10,000-Hour Rule, which I found to be rather interesting because it explained why people like Bill Gates are successful. Many of us often wonder what it takes to be next Bill Gates and I found it surprising that the answer is practice. My dad, like most parents, is always telling me that practice makes perfect. I've always found it hard to believe that practice is all it takes but I have to admit that, after reading Outliers, it does make sense. When I used to play violin, I found that the best violinists were the ones who practiced a lot. They were the ones that took lessons early in their childhood and as a result, they are able to accumulate many practice hours. However, I am glad you pointed out that other factors like opportunity and time play a role in determining success. 
	The chapter that I found most insightful was Chapter 8: Rice Paddies and Math Tests, in which you discussed a theory on why Asians are so good at math. As an Asian, I was really glad that you chose to address this topic because many of my friends subscribe to the misconception that Asians are naturally good at math. I have always wondered; why exactly are Asians good at math but time after time, I have failed to procure a reasonable answer. I was almost convinced that maybe Asians are just naturally good at math when I read your book. I found it rather interesting that there was a correlation between hard work in the rice paddies and one's ability to do math. Reflecting back, it makes perfect sense because those in my school who are the best at math are the ones who don't give up. I was also surprised that you related math and language. I tested your theory that the Chinese language makes it easier to memorize numbers, by asking my dad to repeat numbers in Chinese and it turns out that he could remember them. On the other hand, I could not when I repeated the numbers in English. (Cont. on next review)",2011-03-28T21:03:35.000+00:00
,2,,,2011-03-28T18:52:31.000+00:00
HMONS,4,Outliers Letter to the Editor - Senior English,"Mr. Gladwell, It was a pleasure reading Outliers, which is one of the more interesting books that I have ever read in school. My teacher chose Outliers as a class reading because it ties in really well with the essential question of our senior English course; the essential question is, ""to what extent does time and place define a person."" Before reading this book, I agreed that time and place can affect one's life; however, I never thought that it could have such a drastic effect on one's success. In Chapter 4, when you told the story of Christopher Langan, I was shocked to read that such a brilliant man like Langan can have such a disappointing future. In Outliers, you mentioned that practical intelligence is ""a set of skills that have to be learned. It has to come from somewhere, and the place where we seem to get these kinds of attitudes and skills are from our families"" (Gladwell 102). I found it really interesting that the most important factor in one's success is the environment one was raised in and not the level of analytical intelligence or IQ one possesses. It is something that is totally out of one's control, yet it still has such a dramatic effect. This quote really made me reflect on how I was raised as a child. I questioned my parents' parenting techniques and debated whether or not I have acquired this practical intelligence. As I kept on reading, the KIPP program that you talked about really caught my interest. Giving children who wouldn't otherwise get the chance to learn that much and get a better shot at college and a suitable job is awesome. Everyone deserves an opportunity like that. In a way, I had my ""KIPP"" program because I grew up in Philadelphia but my parents were able to send me to private school and not a filthy public school. The chapter that talked about plane pilots also caught my attention. I agree with you that your background may affect how you perform in serious situations. Americans know not to be passive especially when something is wrong, but someone from Spain or Colombia may be passive to the pilot because they are in command. This idea shows place can affect one's work and even life. Through the years though I think many are beginning to overcome this barrier. Overall, I believe you answered the essential question really well and all your ideas were very well explained and supported with great evidence. Therefore, I do not have any misunderstandings about the novel; however, I did at times think the novel got a bit repetitive. I got the concept quickly and wanted more but you gave me the same information just worded differently. The book really gives you a new perspective on how every little thing can control one's success. It is really interesting and once again it was a pleasure reading Outliers. From, Heather Monaghan",2011-03-28T16:00:50.000+00:00
,4,VERY GOOD!,"Dear  Malcom Gladwell, 
	Your novel is a very though provoking journey through what it means to be successful. In my 12th grade senior English class we have a question that is suppose to help guide us throughout the course, that question is how does time and place define who a person is? It is, of course, obvious to see here how your novel fits in with this theme. Overall three sections resonated with me the most, Maria's Chapter, The 10,000 hour chapter and the Section about Rosetta.
	The chapter with Maria resonated with me very deeply because I just as Maria come from a disadvantaged home and I believe I have been through a part of what she has been through. My community is not anywhere near as ""bad"" as Maria's but my neighborhood is right up there with drug use, violence and illiteracy. I know only one neighbor of mine who has attended a University. I see everyday what can happen if one begins to lose focus of how to become successful. I do not have to work nearly as hard as Maria to become successful because my community school is more then adequate but I can defiantly see where she is coming from.
	The chapter about Rosetta really opened my eyes to how truly important time and place is to a person. In this chapter it becomes obvious that time and place are affecting these peoples health, in a positive way. It is impossible for a person in the 21st century to truly believe that a person can stay healthy simply because they are surrounded by people who care about them yet this is what this section proves. This section really opened my eyes to the influences that affect me everyday that I had no idea affected me everyday.
	The 10,000 hour chapter really drove home the importance of hard work and and determination in success. I had always thought that success came mostly from God given gifts and only slightly from hard work. I thought people like Bill Gates or The Beatles were products of luck, they could just roll out of bed and be better then anybody in the world at what they do. After reading this chapter, of course, I realized my assumptions were incorrect. Theses men were better then everyone else because they had worked longer and harder then everyone else plus they did have a little talent. Overall the book as a whole taught me that life will give you a chance to succeed you just need to be prepared when the moment presents itself and the only way to be prepared it through hard work.

Thank You,
Nick dovidio",2011-03-28T11:11:27.000+00:00
E_Black,4,Highly Recommended - a definite read!,"Dear Mr. Gladwell,
	I recently read your book Outliers for an assignment for my senior English class and found it very applicable to my class's essential question. The essential question varies depending on what grade the students are in and basically serves as the central theme for the entire course. This year, my class's essential question is, ""To what extent do time and place define a person?"" I have to admit that I did not really believe that our essential question had very much depth to it this year; I assumed that the answer was plain and simple. However, upon reading your book Outliers, I came to realize exactly how much time and place can affect a person. 
	From my understanding, the point that you set out to make in this book was that success is not inherent and that any one person's success can be traced back to a variety of factors. In order to prove this point, you take the reader through a variety of stories such as those of Mort Janklow, Chris Langan, and even Asian math students. In all of these stories, the importance of time and place stood out to me. For Mort Janklow, time was imperative to his success because it allowed him to find a job. In the cases of Chris Langan and Asian math students, it seemed that location was more important to their success than time was. While family environment influenced Chris, and cultural environment influenced Asian math students, it is obvious that their locations were determining factors in their successfulness. 

(CONT. IN SEPARATE REVIEW)",2011-03-28T09:58:19.000+00:00
,5,David G's Review - FANTASTIC NOVEL :) (review is cutoff because of the stupid character limit),"Dear Mr. Gladwell,
As part of the senior English curriculum in my high school, I was required to read your book Outliers: The Story of Success. I was particularly intrigued when I found out about our assignment because earlier in the year, I had read your novel The Tipping Point in my psychology class. Your stimulating, interactive, and interesting writing style caught my attention with The Tipping Point, so I knew I would enjoy Outliers before I even read it. Part of the reason that we read your book was because it tied in perfectly with our essential question, """"To what extent do time and place define a person?"" After finishing the novel, it was evident that time and place play such a significant role in defining a person. From the chapter ""The Ethnic Theory of Plane Crashes, which I thought was one of the strongest in your book, you explored the reason behind the mysterious statistic in the late 90s, in which Korean Airlines had too many crashes. I never really thought about the reasoning behind a plane crash; I assumed it was due to plane malfunction, but your research suggests it is typically due to human malfunction instead. The Korean Airlines planes were of fine quality - the Korean culture was the problem. It was stressed in Korean culture not to challenge or question a higher authority, so when a co-pilot saw a severe problem, it was difficult for him or her to relay the message to the pilot, thus resulting in a crash. For the passengers on the planes that crashed, their tragic endings were a result of being in the wrong place at the wrong time. I can relate this chapter to the helicopter/plane midair collision over the Hudson River in August of 2009, in which several of our family friends were killed. Their deaths, like those of the Korean Airlines passengers in the late 90s, were a result of human error, in which the air traffic controller was on the phone joking about a dead cat. The effects that all of the crashes had on both the victims and their families are immeasurable and are still being felt today. Another one of my favorite chapters was ""The Matthew Effect."" It was fascinating to know that someone's birth date can have such a large impact on his or her future. I only had thought of birthdays as a fun yearly ""event"", but now I realize that they are the cause for many advantages and disadvantages. For example, most sports have a cutoff date; in soccer, that cutoff date is September 1. Some soccer players will naturally be more mature than their counterparts will because they have the birthday advantage, and this benefit will stay with them throughout their soccer career. This may seem unfair, but it reasserts what seems to be a theme of Outliers: ""Timing can be critical to an outlier's success."" My birthday is on September 1, which is typically the academic cutoff date as well. I hope that I can take advantage of ""The Matthew Effect"", and become an outlier academically in the future. The chapter The 10,000-Hour Rule, was the most appealing and innovative chapters in the entire book. 10,000 hours of work in a particular field are needed for a chance at mastery and expertise. I liked how the Beatles were one of the main examples in this chapter, because I grew up listening to them, and they are my favorite band today. I never realized that many musicians have had their songwriting and musical abilities; they just failed to capitalize on their talents, which is what sets the Beatles apart. In every subject, t",2011-03-28T08:23:01.000+00:00
,4,Definitely food for thought,"In my English class we are exploring the question, ""To what extent do time and place define a person?"" It's an interesting question, and Gladwell's book, Outliers answers it well. The book offers incredible insight on success and why people, not just outliers, are the way they are. The theme ""success is the result of a person's upbringing and opportunities"" is laced throughout the book. A person may have an IQ of 160, but this does not guarantee success. Yes, Bill Gates had incredible natural abilities, but it was because the school he attended had a high-tech computer room that he achieved success. Gladwell's own mother owes her success to being in the right place at the right time-she obtained a scholarship in Jamaica, and had she been born 3 or 4 years earlier that opportunity would not have existed. Time and place do not just influence a person, they define him.
	One chapter of Outliers I found particularly interesting was Rice Paddies and Math Tests. Being of Asian descent, many people have stereotyped me, commenting that I must be good at math or really smart. What's interesting about Gladwell is that he does not try to deny the claim or apologize for it-he justifies it. Many Asians actually are good at math, but it is not because they have more intelligence; it has to do with being raised in a culture where patience and perseverance determine whether a family will have food to eat. I do agree that Asians, as well as any other ethnic group, have different cultures and perceptions of success. Gladwell's book is one huge generalization, and it has to be. But I find it interesting that I am of Asian and European descent, and my father's family, who is white, has much higher standards than my mother's. 
	Gladwell claims that a person will become an expert at something, anything, after devoting 10000 hours to the cause. It makes me think, Will someone who spends 10,000 hours playing soccer but does not put in maximum effort be more successful than a player who dedicates 5000 hours of blood, sweat and tears to becoming great? Can someone become an expert before the 10000 hour mark? I agree that time is important to become good at anything. My band teacher always says, ""Practice does not make perfect; practice makes permanent"". So will a clarinet player who plays poorly for 10,000 hours become an expert awful clarinet player? 
	Gladwell brought up an interesting point in the chapter The Trouble with GeniusesPt. 2. Chris Langan is a genius but never lives to his full potential. He drops out of college and ends up leading a happy yet conventional life. Robert Oppenheimer, on the other hand is not as smart as Langan, yet his perseverance and social skills make him one of the most successful and revolutionary men in the world. It makes me think, Are people wasting their abilities? Some of my peers are extremely intelligent, but do not have a spectacular work ethic. Given perseverance, they could all do great things, but many do not want to. Should they be pushed and forced to succeed? Is it more important to do whatever makes you happy? Outliers accredits many third parties with determining other people's successes, but to what extent does a person himself define his success?
	Outliers was definitely food for thought. I t changed my perceptions of the world and success. I recommend this book to anyone who questions, Why? constantly and  although the information may not be ground-breaking and extreme, it is thought-provoking.",2011-03-28T06:10:30.000+00:00
,4,Recommended,"Mr. Gladwell, Your book Outliers: The Story of Success was a very good read and it provided me with a new perspective on a topic that is widely referenced. Everyone has heard about the stories where someone goes from rags to riches, but you completely changed the way people think about success stories. Many people believe that it takes only pure ambition and talent to be successful, but you realized that there is way more to it than that. In ""The Trouble with Geniuses, Part II"", you showed that having a higher intelligence than someone else does not increase your chances of being successful. Being in school it is hard to understand how being naturally intelligent does not help because all of the awards and accolades are given to the smartest and strongest. However, the example of Langan and Oppenheimer showed me how some outliers in these award ceremonies came to be successful because they have charisma that others do not possess. Many people overlook these seemingly obvious occurrences, but your ability to convey this method has forever changed my opinion about success. In the class that we read this book in, we have an essential question, which is ""To what extent do time and place define a person?"" The goal of this essential question is to help us make connections to the things that we do in class and I can honestly say that Outliers provides the best answer to this question. Throughout every chapter you showed a new and different way to explain how success is a result of where someone is at, with two of the best examples found in ""The Matthew Effect"" and ""The 10,000-Hour Rule."" The importance of birthdays as they pertain to sports had never once crossed my mind, but knowledge that I gained from reading your explanation in ""The Matthew Effect"" shows how much they affect success. The fact that some players will be naturally more mature based on cut off dates for specific sports seems unfair, but just proves the point that sometimes success comes from a little luck and opportunity. This chapter caught my attention because growing up I played a lot of sports and now I wonder to what extent did my birthday play in determining how successful I was. In ""The 10,000-Hour Rule"" you discussed two things that I love those being computer programming and the Beatles. This chapter contained the same theme of being born at the right time by discussing how Bill Joy and Bill Gates were in the perfect age range for when society began to become more technological, but it also showed how where someone is located affects success. Given that Bill Joy and Bill Gates were located near some of the few advanced computer terminals of the time and the Beatles were given long stints in a club in Germany, it is no surprise that they were able to succeed because along with their natural talent they were given opportunities to practice in places that allowed them to perfect their craft. Overall I feel like this book was one of the most interesting and thought provoking books that I have ever read. The amount of research that you had to put into this book is incredible given some of the hidden messages that you have found in a variety of things like why a group of people are lawyers at the same time. I just want to say thank you for all the hard work that you put into this book because it really did change the way that I look at things. Sincerely, Ryan Crim",2011-03-28T05:24:12.000+00:00
,3,Dear Malcome Gladwell,"Dear Malcome Gladwell, 

I am currently a senior at Hatboro Horsham High School, and for English class we were assigned to read your book, it was actually our first assignment. See this course is structured around one essential question: In what ways do place and time impact a person? So the theme of your book fit in quite well. Our class discusses a bit more then just what impacts success, but the examples in the book were intriguing.
Personally my favorite chapter was chapter nine, Maritas Bargain.  This story really inspired me. I think it's safe to say that everyone in the world has the desire to be successful at something; it could be big or small. But not everyone is willing to work hard in order to achieve success. The level of commitment and hard work this little girl puts in on a day to day basis is magnificent. It made me reevaluate how much effort I put into my daily activities, and made me want to work harder. 
Chapter two was another one of my favorites. Before I even read the book I'd heard about the 10,000 hour rule and the idea made a lot of sense to me. I believe that practice really does make perfect. I don't think anyone can get truly good at something without putting in hours of hard work. Sometimes when I look back I wish that I had spent a little more time practicing things, like soccer or drawling. Who knows how good I might be right now if I had spent 10,000 hours practicing. But then again maybe I'm accumulating hours for something that is not quite as ordinary, and I don't even realize. 
Lastly there was chapter three, the trouble with geniuses. This wasn't one of my favorite chapters, but I do think many of the points you made were fascinating. When I think of the stereotypical vision in my head for someone who is successful I automatically think of someone who is incredibly smart.  But being smart isn't everything, and I agree with the fact that there are different kinds of smart. I believe creativity is also important to becoming successful. And for that reason I am thankful that I have a creative side. Even though I'm only in high school I have seen this in action. A lot of the things we do in school require a basic knowledge, but what really makes one students work stand out from another's is their creativity. And frankly sometimes the smartest person in the group isn't the one who ends up doing well. 
I hope one day I will be an outlier; that my success will make me standout from the crowd. And when I look back and remember reading your book I can apply some of the points you made to my own success. So thank you for writing such a fascinating book and if you read this thank you for taking the time out of your day to listen to my opinions, and I hope to read some of your other books in my future because I thoroughly enjoyed this one.",2011-03-28T04:40:52.000+00:00
seansmith48347394,3,Mediocre,"Malcolm Gladwell's book Outliers was a very interesting read. I did not know what to expect when I first picked it up.  I saw that that it said it was the ""story of success"" and was very intrigued in how Gladwell would approach this topic.  The first chapter really made my head spin and convinced me that Gladwell knew what he was talking about.  It truly made me retrace my steps growing up and thinking about how I was raised and how I could have been raised differently (not that I would want to be at all).  Gladwell harks on the idea that when you were born is most important to your success but there were flaws right away in that this was not consistent with things outside of sports or in America. I do not believe that his philosophy on who were the faces of the Industrial Revolution of America was valid at all.  Throughout the book Gladwell seems to continually look past the hard work of many and instead replace it with fate and environment which is not fair to those who worked hard for what they have.  Gladwell also dismisses those who are successful in their lives that have not gone through the ""10,000 Hour Rule"".  In that chapter Gladwell describes only people who have experienced financial success therefore it is very opinionated to what success is in Gladwell's mind.  An example of success that is not financial is Mother Theresa who helped thousands throughout her life and devoted her life to the success of others.  She may have worked at what she did for 10,000 hours but experienced an entirely different type of success.  Altogether, there are far too many loopholes in Gladwell's work and he is too quick to dismiss success of people who do not fit into his pigeonhole.  I would give this book three stars out of five because although it is biased, Gladwell still makes points about stories that are true and interesting to think about but most, such as Bill Gates, are one in a million and a special case.",2011-03-28T04:11:39.000+00:00
,4,,,2011-03-28T03:53:37.000+00:00
Q-money,4,Highly Recommended (letter to author),"""Outliers"" has directly related to my essential question for my senior English course. In my class our essential question is ""To what extent do time and place define a person"". The purpose of our essential question is for us to take a close look on the things around us and realize the importance of time and place. In your book this question is answered in almost every chapter. In the epilogue you tell us about the story of your mother and how she became successful. The events in her life directly related to our question because without the men and women who influenced the scholarships for Jamaican children in that time period you mother might have not been able to attend college. The epilogue for me was one of the best chapters because of the way the story was told and how well the chapter was structured to explain every facture that influenced and defined how your mother came to be successful. I also believe that chapter 6 on Harlan, Kentucky was a very intriguing chapter. The information in the chapter made me look at cultures within the United States differently, in a more understanding way. Also it made me realize that many of my southern relatives had the culture of honor. Also I found the 10,000 hours chapter a fascinating chapter. I liked how you showed many different successful people in totally different occupations, and how those people were living examples of the 10,000 hour rule. One of my favorite parts in that chapter was when you went into detail about the Beatles success story. I enjoyed this because the music industry now days it doesn't required a lot of practice to get acknowledged, but to do what the Beatles did takes an overwhelming amount of talent and I personally wish that many of the other artist out there would learn from the Beatles story and see that hard work and practice pays of rather than using technology to improve your music. Overall Mr. Gladwell I just would like to say that this book is amazing book and that it is one of my favorites. Each page of the book kept me attentive and made me want to continue reading to absorb more and more information about the people around us. Thank you very much for writing this book Mr. Gladwell.",2011-03-28T03:50:27.000+00:00
ChelseaConnelly,2,"Interesting, but discouraging","The ideas and facts presented by Gladwell in Outliers are interesting and intensely thought provoking. However, there is a tendency to feel mildly disheartened by the theme of the necessity of opportunities and the large rejection of the idea of ""The American dream."" This happens largely in the first part of the book: ""Opportunity"". The first chapter discusses the accumulation of opportunities as a result of each other starting with something as simple as birthdate. The second half discusses the effect of a legacy set before us that is unchangeable and again could decide our future despite our having no control over it. Gladwell's method of mixing story telling with analysis and facts is impressive and keeps the book interesting, but the occasion undertone of condescension can be distracting. Having read his other book The Tipping Point and enjoying it greatly I was a little disappointed by Outliers, but nonetheless found Gladwell's ideas interesting despite feeling slightly depressed by it.",2011-03-28T03:37:39.000+00:00
